station,unit,start,finish,grams,wingband,seconds
WH201,1,14/11/2016 17:17:43,14/11/2016 17:18:33,-00013.00,3791146741130,000050
WH201,2,14/11/2016 17:18:08,14/11/2016 17:18:24,-00003.00,3791143621038,000016
WH201,3,14/11/2016 17:18:16,14/11/2016 17:19:56,-00080.00,3791143631639,000100
WH201,2,14/11/2016 17:18:25,14/11/2016 17:20:13,-00045.00,3791143621038,000108
WH201,4,14/11/2016 17:18:30,14/11/2016 17:19:10,-00034.00,3791149811011,000040
WH201,4,14/11/2016 17:19:27,14/11/2016 17:19:36,-00004.00,3791149811011,000009
WH201,7,14/11/2016 17:19:56,14/11/2016 17:20:52,-00032.00,3791149801307,000056
WH201,2,14/11/2016 17:20:14,14/11/2016 17:20:45,-00012.00,3791143621038,000031
WH201,8,14/11/2016 17:20:33,14/11/2016 17:21:15,-00018.00,3791152951001,000042
WH201,2,14/11/2016 17:20:47,14/11/2016 17:21:03,-00007.00,3791143621038,000016
WH201,7,14/11/2016 17:21:14,14/11/2016 17:21:30,-00015.00,3791143641140,000016
WH201,1,14/11/2016 17:21:19,14/11/2016 17:24:14,-00100.00,3791143631639,000175
WH201,8,14/11/2016 17:21:32,14/11/2016 17:22:18,-00024.00,3791146721438,000046
WH201,2,14/11/2016 17:21:33,14/11/2016 17:23:45,-00038.00,3791146741130,000132
WH201,7,14/11/2016 17:22:26,14/11/2016 17:22:58,-00004.00,3791149811116,000032
WH201,7,14/11/2016 17:23:29,14/11/2016 17:24:39,-00035.00,3791146701229,000070
WH201,4,14/11/2016 17:23:31,14/11/2016 17:23:58,-00016.00,3791143601361,000027
WH201,4,14/11/2016 17:24:00,14/11/2016 17:24:26,-00020.00,3791143601361,000026
WH201,3,14/11/2016 17:24:06,14/11/2016 17:25:46,-00067.00,3791143631045,000100
WH201,4,14/11/2016 17:24:35,14/11/2016 17:25:54,-00058.00,3791143601361,000079
WH201,2,14/11/2016 17:24:46,14/11/2016 17:25:55,-00029.00,3791152901702,000069
WH201,5,14/11/2016 17:25:42,14/11/2016 17:26:35,-00032.00,3791146741623,000053
WH201,2,14/11/2016 17:26:07,14/11/2016 17:26:21,-00005.00,3791149801414,000014
WH201,7,14/11/2016 17:26:22,14/11/2016 17:26:49,-00035.00,3791146761330,000027
WH201,3,14/11/2016 17:26:28,14/11/2016 17:26:41,-00011.00,3791146701528,000013
WH201,2,14/11/2016 17:26:36,14/11/2016 17:26:57,-00007.00,3791152951401,000021
WH201,3,14/11/2016 17:27:02,14/11/2016 17:28:09,-00037.00,3791149831222,000067
WH201,5,14/11/2016 17:27:02,14/11/2016 17:27:38,-00011.00,3791143641646,000036
WH201,2,14/11/2016 17:27:58,14/11/2016 17:28:33,-00029.00,3791146721137,000035
WH201,5,14/11/2016 17:28:05,14/11/2016 17:29:15,-00018.00,3791149811409,000070
WH201,6,14/11/2016 17:28:08,14/11/2016 17:28:57,-00045.00,3791143641447,000049
WH201,2,14/11/2016 17:28:34,14/11/2016 17:28:51,-00015.00,3791146721137,000017
WH201,4,14/11/2016 17:28:56,14/11/2016 17:29:31,-00022.00,3791143641646,000035
WH201,3,14/11/2016 17:29:01,14/11/2016 17:29:28,-00028.00,3791152961005,000027
WH201,4,14/11/2016 17:29:33,14/11/2016 17:30:37,-00033.00,3791143641646,000064
WH201,5,14/11/2016 17:29:35,14/11/2016 17:31:24,-00021.00,3791149811409,000109
WH201,7,14/11/2016 17:30:25,14/11/2016 17:30:58,-00023.00,3791143641447,000033
WH201,3,14/11/2016 17:30:33,14/11/2016 17:33:02,-00077.00,3791152901701,000149
WH201,2,14/11/2016 17:30:45,14/11/2016 17:31:37,-00044.00,3791146701528,000052
WH201,4,14/11/2016 17:30:45,14/11/2016 17:31:29,-00018.00,3791143641646,000044
WH201,5,14/11/2016 17:31:29,14/11/2016 17:32:29,-00013.00,3791149811409,000060
WH201,2,14/11/2016 17:31:48,14/11/2016 17:33:02,-00050.00,3791146701228,000074
WH201,6,14/11/2016 17:32:17,14/11/2016 17:33:52,-00040.00,3791149811116,000095
WH201,4,14/11/2016 17:32:19,14/11/2016 17:34:23,-00083.00,3791143601751,000124
WH201,5,14/11/2016 17:32:43,14/11/2016 17:33:08,-00037.00,3791149811621,000025
WH201,7,14/11/2016 17:32:55,14/11/2016 17:33:26,-00022.00,3791143621261,000031
WH201,3,14/11/2016 17:33:11,14/11/2016 17:33:49,-00016.00,3791152951006,000038
WH201,8,14/11/2016 17:34:13,14/11/2016 17:34:22,-00001.00,3791146721438,000009
WH201,6,14/11/2016 17:34:21,14/11/2016 17:35:24,-00027.00,3791152901701,000063
WH201,7,14/11/2016 17:34:31,14/11/2016 17:35:29,-00043.00,3791146701333,000058
WH201,6,14/11/2016 17:35:40,14/11/2016 17:36:17,-00019.00,3791146701229,000037
WH201,2,14/11/2016 17:36:01,14/11/2016 17:37:09,-00045.00,3791149851118,000068
WH201,4,14/11/2016 17:36:36,14/11/2016 17:38:13,-00056.00,3791149801309,000097
WH201,6,14/11/2016 17:37:01,14/11/2016 17:37:57,-00040.00,3791146761329,000056
WH201,5,14/11/2016 17:37:12,14/11/2016 17:37:21,-00011.00,3791146741035,000009
WH201,7,14/11/2016 17:37:15,14/11/2016 17:37:24,-00007.00,3791149861112,000009
WH201,2,14/11/2016 17:37:20,14/11/2016 17:37:51,-00023.00,3791149851118,000031
WH201,5,14/11/2016 17:37:32,14/11/2016 17:37:41,-00004.00,3791152911203,000009
WH201,3,14/11/2016 17:37:40,14/11/2016 17:38:05,-00019.00,3791143601449,000025
WH201,5,14/11/2016 17:37:51,14/11/2016 17:38:40,-00033.00,3791152941402,000049
WH201,2,14/11/2016 17:37:58,14/11/2016 17:38:22,-00030.00,3791143621264,000024
WH201,3,14/11/2016 17:38:16,14/11/2016 17:39:43,-00042.00,3791149831222,000087
WH201,2,14/11/2016 17:38:36,14/11/2016 17:39:32,-00023.00,3791152951006,000056
WH201,6,14/11/2016 17:39:05,14/11/2016 17:39:40,-00026.00,3791152911501,000035
WH201,7,14/11/2016 17:39:12,14/11/2016 17:39:41,-00022.00,3791149811115,000029
WH201,4,14/11/2016 17:39:19,14/11/2016 17:39:38,-00003.00,3791149861112,000019
WH201,2,14/11/2016 17:39:41,14/11/2016 17:39:53,-00007.00,3791146741131,000012
WH201,7,14/11/2016 17:39:43,14/11/2016 17:40:05,-00010.00,3791149811115,000022
WH201,4,14/11/2016 17:39:46,14/11/2016 17:41:41,-00081.00,3791149861015,000115
WH201,3,14/11/2016 17:39:57,14/11/2016 17:41:18,-00030.00,3791152951005,000081
WH201,5,14/11/2016 17:40:03,14/11/2016 17:40:14,-00001.00,3791143621038,000011
WH201,2,14/11/2016 17:40:11,14/11/2016 17:40:42,-00016.00,3791152901401,000031
WH201,2,14/11/2016 17:41:10,14/11/2016 17:41:27,-00008.00,3791149801517,000017
WH201,3,14/11/2016 17:41:34,14/11/2016 17:41:55,-00017.00,3791152951005,000021
WH201,5,14/11/2016 17:41:37,14/11/2016 17:41:50,-00008.00,3791152901401,000013
WH201,7,14/11/2016 17:41:48,14/11/2016 17:43:35,-00059.00,3791146741035,000107
WH201,2,14/11/2016 17:41:57,14/11/2016 17:42:06,-00005.00,3791149861112,000009
WH201,6,14/11/2016 17:42:01,14/11/2016 17:42:51,-00017.00,3791149801308,000050
WH201,3,14/11/2016 17:42:03,14/11/2016 17:42:50,-00028.00,3791152951005,000047
WH201,5,14/11/2016 17:42:09,14/11/2016 17:43:35,-00028.00,3791146741129,000086
WH201,2,14/11/2016 17:42:21,14/11/2016 17:44:15,-00066.00,3791152931001,000114
WH201,4,14/11/2016 17:42:21,14/11/2016 17:42:49,-00021.00,3791143651047,000028
WH201,3,14/11/2016 17:42:53,14/11/2016 17:43:18,-00006.00,3791152951005,000025
WH201,4,14/11/2016 17:43:03,14/11/2016 17:44:17,-00034.00,3791143651047,000074
WH201,6,14/11/2016 17:43:06,14/11/2016 17:43:17,-00006.00,3791152901102,000011
WH201,6,14/11/2016 17:43:44,14/11/2016 17:45:00,-00025.00,3791149801517,000076
WH201,7,14/11/2016 17:43:57,14/11/2016 17:45:10,-00056.00,3791143601449,000073
WH201,5,14/11/2016 17:44:09,14/11/2016 17:44:58,-00026.00,3791149851121,000049
WH201,5,14/11/2016 17:45:01,14/11/2016 17:45:21,-00012.00,3791149851121,000020
WH201,7,14/11/2016 17:45:21,14/11/2016 17:46:07,-00037.00,3791143601449,000046
WH201,4,14/11/2016 17:45:36,14/11/2016 17:46:13,-00026.00,3791149851121,000037
WH201,2,14/11/2016 17:45:45,14/11/2016 17:46:10,-00001.00,3791143621038,000025
WH201,5,14/11/2016 17:45:53,14/11/2016 17:47:13,-00038.00,3791146701528,000080
WH201,2,14/11/2016 17:46:10,14/11/2016 17:46:24,-00003.00,3791143621038,000014
WH201,4,14/11/2016 17:46:28,14/11/2016 17:46:48,-00013.00,3791152911203,000020
WH201,2,14/11/2016 17:46:29,14/11/2016 17:46:38,-00001.00,3791143621038,000009
WH201,3,14/11/2016 17:46:39,14/11/2016 17:48:11,-00045.00,3791152941403,000092
WH201,2,14/11/2016 17:46:44,14/11/2016 17:48:27,-00040.00,3791143621038,000103
WH201,4,14/11/2016 17:47:19,14/11/2016 17:48:49,-00049.00,3791152911203,000090
WH201,5,14/11/2016 17:47:24,14/11/2016 17:48:02,-00019.00,3791149801517,000038
WH201,6,14/11/2016 17:47:55,14/11/2016 17:48:26,-00011.00,3791152951005,000031
WH201,7,14/11/2016 17:48:06,14/11/2016 17:48:36,-00012.00,3791149811010,000030
WH201,3,14/11/2016 17:48:23,14/11/2016 17:48:39,-00009.00,3791143601747,000016
WH201,7,14/11/2016 17:48:48,14/11/2016 17:49:25,-00026.00,3791149801716,000037
WH201,2,14/11/2016 17:48:48,14/11/2016 17:50:16,-00021.00,3791146741704,000088
WH201,3,14/11/2016 17:48:58,14/11/2016 17:49:18,-00018.00,3791143641140,000020
WH201,6,14/11/2016 17:48:58,14/11/2016 17:50:26,-00016.00,3791146701733,000088
WH201,5,14/11/2016 17:49:03,14/11/2016 17:49:54,-00028.00,3791146761331,000051
WH201,4,14/11/2016 17:49:17,14/11/2016 17:49:49,-00017.00,3791152911203,000032
WH201,3,14/11/2016 17:49:29,14/11/2016 17:50:43,-00035.00,3791143641445,000074
WH201,7,14/11/2016 17:49:41,14/11/2016 17:50:18,-00030.00,3791146741701,000037
WH201,7,14/11/2016 17:50:19,14/11/2016 17:50:30,-00003.00,3791146741701,000011
WH201,6,14/11/2016 17:50:33,14/11/2016 17:51:04,-00012.00,3791143601747,000031
WH201,2,14/11/2016 17:50:56,14/11/2016 17:51:50,-00046.00,3791146761331,000054
WH201,7,14/11/2016 17:51:00,14/11/2016 17:52:12,-00033.00,3791143601749,000072
WH201,3,14/11/2016 17:51:33,14/11/2016 17:52:46,-00045.00,3791143641447,000073
WH201,8,14/11/2016 17:52:03,14/11/2016 17:52:35,-00011.00,3791143601747,000032
WH201,2,14/11/2016 17:52:29,14/11/2016 17:53:04,-00025.00,3791149861203,000035
WH201,3,14/11/2016 17:53:24,14/11/2016 17:53:55,-00021.00,3791149811010,000031
WH201,8,14/11/2016 17:54:05,14/11/2016 17:54:54,-00017.00,3791152901204,000049
WH201,6,14/11/2016 17:54:06,14/11/2016 17:54:46,-00003.00,3791146701733,000040
WH201,3,14/11/2016 17:54:19,14/11/2016 17:55:24,-00032.00,3791143601749,000065
WH201,2,14/11/2016 17:54:23,14/11/2016 17:54:54,-00022.00,3791146701228,000031
WH201,5,14/11/2016 17:54:44,14/11/2016 17:54:55,-00003.00,3791149801414,000011
WH201,6,14/11/2016 17:54:48,14/11/2016 17:55:40,-00007.00,3791146701733,000052
WH201,4,14/11/2016 17:54:55,14/11/2016 17:55:13,-00010.00,3791149811010,000018
WH201,8,14/11/2016 17:54:56,14/11/2016 17:56:10,-00018.00,3791152901204,000074
WH201,2,14/11/2016 17:54:59,14/11/2016 17:55:39,-00023.00,3791146701228,000040
WH201,7,14/11/2016 17:55:27,14/11/2016 17:57:44,-00105.00,3791152941601,000137
WH201,5,14/11/2016 17:57:06,14/11/2016 18:00:50,-00053.00,3791152951001,000224
WH201,3,14/11/2016 17:57:31,14/11/2016 17:58:41,-00036.00,3791149841110,000070
WH201,1,14/11/2016 17:57:59,14/11/2016 17:59:19,-00036.00,3791146741237,000080
WH201,7,14/11/2016 17:58:12,14/11/2016 17:58:29,-00015.00,3791146741623,000017
WH201,7,14/11/2016 17:58:33,14/11/2016 17:58:46,-00014.00,3791146741623,000013
WH201,4,14/11/2016 17:58:39,14/11/2016 17:58:53,-00011.00,3791149861010,000014
WH201,7,14/11/2016 17:58:51,14/11/2016 18:00:46,-00077.00,3791143611039,000115
WH201,2,14/11/2016 17:59:44,14/11/2016 18:00:19,-00025.00,3791149841110,000035
WH201,8,14/11/2016 17:59:55,14/11/2016 18:00:38,-00014.00,3791146701026,000043
WH201,1,14/11/2016 17:59:59,14/11/2016 18:01:09,-00035.00,3791143641646,000070
WH201,4,14/11/2016 18:00:06,14/11/2016 18:00:25,-00017.00,3791146741531,000019
WH201,6,14/11/2016 18:00:16,14/11/2016 18:00:55,-00012.00,3791143611045,000039
WH201,3,14/11/2016 18:00:32,14/11/2016 18:00:40,-00004.00,3791149861010,000008
WH201,6,14/11/2016 18:01:02,14/11/2016 18:01:50,-00009.00,3791146701733,000048
WH201,4,14/11/2016 18:01:08,14/11/2016 18:01:14,-00003.00,3791152961201,000006
WH201,3,14/11/2016 18:01:09,14/11/2016 18:02:07,-00052.00,3791146701441,000058
WH201,7,14/11/2016 18:01:23,14/11/2016 18:02:20,-00031.00,3791149861014,000057
WH201,4,14/11/2016 18:01:26,14/11/2016 18:02:05,-00015.00,3791143641445,000039
WH201,1,14/11/2016 18:01:33,14/11/2016 18:02:16,-00013.00,3791146741237,000043
WH201,2,14/11/2016 18:01:46,14/11/2016 18:02:03,-00010.00,3791143601751,000017
WH201,5,14/11/2016 18:01:57,14/11/2016 18:02:12,-00004.00,3791149861709,000015
WH201,4,14/11/2016 18:02:08,14/11/2016 18:02:47,-00015.00,3791143641445,000039
WH201,6,14/11/2016 18:02:13,14/11/2016 18:02:22,-00002.00,3791146761630,000009
WH201,3,14/11/2016 18:02:20,14/11/2016 18:02:53,-00026.00,3791146701441,000033
WH201,2,14/11/2016 18:02:33,14/11/2016 18:02:44,-00004.00,3791149861710,000011
WH201,1,14/11/2016 18:02:38,14/11/2016 18:03:55,-00016.00,3791146741237,000077
WH201,7,14/11/2016 18:02:39,14/11/2016 18:03:41,-00033.00,3791146701026,000062
WH201,8,14/11/2016 18:02:47,14/11/2016 18:03:00,-00002.00,3791149861014,000013
WH201,6,14/11/2016 18:02:47,14/11/2016 18:03:08,-00010.00,3791146741623,000021
WH201,4,14/11/2016 18:03:10,14/11/2016 18:03:22,-00008.00,3791149801414,000012
WH201,2,14/11/2016 18:03:12,14/11/2016 18:03:53,-00021.00,3791152951006,000041
WH201,6,14/11/2016 18:03:50,14/11/2016 18:04:53,-00013.00,3791143601747,000063
WH201,7,14/11/2016 18:03:54,14/11/2016 18:04:08,-00008.00,3791146701026,000014
WH201,1,14/11/2016 18:03:57,14/11/2016 18:04:32,-00008.00,3791146741237,000035
WH201,4,14/11/2016 18:04:00,14/11/2016 18:05:37,-00041.00,3791149861709,000097
WH201,7,14/11/2016 18:04:15,14/11/2016 18:04:31,-00013.00,3791143641447,000016
WH201,6,14/11/2016 18:05:28,14/11/2016 18:06:01,-00021.00,3791152941402,000033
WH201,3,14/11/2016 18:05:32,14/11/2016 18:06:06,-00011.00,3791146701733,000034
WH201,2,14/11/2016 18:05:38,14/11/2016 18:06:28,-00048.00,3791143601447,000050
WH201,4,14/11/2016 18:05:46,14/11/2016 18:06:22,-00023.00,3791146701026,000036
WH201,1,14/11/2016 18:06:09,14/11/2016 18:06:26,-00005.00,3791146721137,000017
WH201,3,14/11/2016 18:06:24,14/11/2016 18:06:35,-00005.00,3791146761529,000011
WH201,4,14/11/2016 18:06:37,14/11/2016 18:06:50,-00004.00,3791146701733,000013
WH201,7,14/11/2016 18:06:37,14/11/2016 18:07:08,-00018.00,3791146721438,000031
WH201,1,14/11/2016 18:06:40,14/11/2016 18:07:08,-00022.00,3791146701528,000028
WH201,2,14/11/2016 18:06:50,14/11/2016 18:07:28,-00013.00,3791143651047,000038
WH201,3,14/11/2016 18:06:54,14/11/2016 18:07:03,-00010.00,3791143601750,000009
WH201,3,14/11/2016 18:07:11,14/11/2016 18:08:23,-00038.00,3791149801113,000072
WH201,7,14/11/2016 18:07:33,14/11/2016 18:07:48,-00010.00,3791143601747,000015
WH201,2,14/11/2016 18:07:50,14/11/2016 18:08:04,-00004.00,3791146701026,000014
WH201,2,14/11/2016 18:08:05,14/11/2016 18:08:30,-00011.00,3791146701026,000025
WH201,7,14/11/2016 18:08:11,14/11/2016 18:09:32,-00044.00,3791146701527,000081
WH201,6,14/11/2016 18:08:19,14/11/2016 18:08:50,-00004.00,3791143651044,000031
WH201,3,14/11/2016 18:08:24,14/11/2016 18:10:12,-00053.00,3791149801113,000108
WH201,2,14/11/2016 18:08:54,14/11/2016 18:10:01,-00053.00,3791152931502,000067
WH201,4,14/11/2016 18:08:55,14/11/2016 18:09:05,-00006.00,3791146701229,000010
WH201,1,14/11/2016 18:09:46,14/11/2016 18:10:09,-00004.00,3791152951402,000023
WH201,4,14/11/2016 18:09:50,14/11/2016 18:10:09,-00013.00,3791152951401,000019
WH201,5,14/11/2016 18:10:30,14/11/2016 18:10:41,-00021.00,3791149861010,000011
WH201,1,14/11/2016 18:10:42,14/11/2016 18:12:24,-00034.00,3791143631640,000102
WH201,6,14/11/2016 18:10:54,14/11/2016 18:11:14,-00017.00,3791149801414,000020
WH201,5,14/11/2016 18:10:57,14/11/2016 18:11:06,-00004.00,3791152961005,000009
WH201,3,14/11/2016 18:11:02,14/11/2016 18:11:48,-00019.00,3791152901702,000046
WH201,4,14/11/2016 18:11:12,14/11/2016 18:12:39,-00028.00,3791149811116,000087
WH201,7,14/11/2016 18:11:15,14/11/2016 18:11:42,-00013.00,3791149801520,000027
WH201,2,14/11/2016 18:11:48,14/11/2016 18:13:00,-00047.00,3791149861010,000072
WH201,3,14/11/2016 18:11:57,14/11/2016 18:12:32,-00045.00,3791143631048,000035
WH201,7,14/11/2016 18:12:04,14/11/2016 18:12:56,-00038.00,3791143621261,000052
WH201,6,14/11/2016 18:12:29,14/11/2016 18:12:55,-00023.00,3791143641140,000026
WH201,1,14/11/2016 18:12:34,14/11/2016 18:14:22,-00041.00,3791146761630,000108
WH201,3,14/11/2016 18:12:39,14/11/2016 18:13:24,-00024.00,3791143631048,000045
WH201,5,14/11/2016 18:12:46,14/11/2016 18:13:19,-00008.00,3791149811409,000033
WH201,5,14/11/2016 18:13:26,14/11/2016 18:14:00,-00019.00,3791143631640,000034
WH201,4,14/11/2016 18:13:31,14/11/2016 18:14:05,-00008.00,3791143621038,000034
WH201,6,14/11/2016 18:13:55,14/11/2016 18:14:59,-00053.00,3791149831010,000064
WH201,2,14/11/2016 18:14:24,14/11/2016 18:14:45,-00018.00,3791149861010,000021
WH201,7,14/11/2016 18:14:35,14/11/2016 18:15:37,-00049.00,3791149861014,000062
WH201,2,14/11/2016 18:15:13,14/11/2016 18:15:29,-00006.00,3791143621038,000016
WH201,5,14/11/2016 18:15:32,14/11/2016 18:15:54,-00003.00,3791143611045,000022
WH201,3,14/11/2016 18:15:36,14/11/2016 18:16:02,-00025.00,3791143631048,000026
WH201,6,14/11/2016 18:16:01,14/11/2016 18:16:09,-00004.00,3791152941403,000008
WH201,5,14/11/2016 18:16:03,14/11/2016 18:17:32,-00042.00,3791146741129,000089
WH201,2,14/11/2016 18:16:09,14/11/2016 18:16:30,-00004.00,3791146741704,000021
WH201,6,14/11/2016 18:16:14,14/11/2016 18:16:37,-00028.00,3791143621041,000023
WH201,2,14/11/2016 18:16:44,14/11/2016 18:17:36,-00025.00,3791152931001,000052
WH201,3,14/11/2016 18:16:48,14/11/2016 18:17:06,-00005.00,3791152941101,000018
WH201,4,14/11/2016 18:16:51,14/11/2016 18:16:57,-00001.00,3791146741532,000006
WH201,3,14/11/2016 18:17:06,14/11/2016 18:17:13,-00002.00,3791152941101,000007
WH201,4,14/11/2016 18:17:11,14/11/2016 18:17:52,-00030.00,3791152961005,000041
WH201,6,14/11/2016 18:17:12,14/11/2016 18:17:53,-00049.00,3791143621041,000041
WH201,1,14/11/2016 18:17:16,14/11/2016 18:17:59,-00011.00,3791143631640,000043
WH201,7,14/11/2016 18:17:36,14/11/2016 18:18:05,-00011.00,3791149801307,000029
WH201,5,14/11/2016 18:17:39,14/11/2016 18:18:53,-00017.00,3791152951001,000074
WH201,2,14/11/2016 18:17:53,14/11/2016 18:18:26,-00026.00,3791143631045,000033
WH201,4,14/11/2016 18:17:54,14/11/2016 18:18:51,-00032.00,3791152961005,000057
WH201,3,14/11/2016 18:18:06,14/11/2016 18:18:27,-00017.00,3791152901102,000021
WH201,1,14/11/2016 18:18:10,14/11/2016 18:19:25,-00063.00,3791149831014,000075
WH201,3,14/11/2016 18:18:37,14/11/2016 18:18:46,-00006.00,3791143601639,000009
WH201,3,14/11/2016 18:18:55,14/11/2016 18:19:06,-00009.00,3791149831717,000011
WH201,2,14/11/2016 18:19:19,14/11/2016 18:20:21,-00052.00,3791149861710,000062
WH201,7,14/11/2016 18:19:54,14/11/2016 18:20:49,-00016.00,3791149811115,000055
WH201,3,14/11/2016 18:20:06,14/11/2016 18:20:23,-00006.00,3791146741130,000017
WH201,6,14/11/2016 18:20:19,14/11/2016 18:22:28,-00029.00,3791146741237,000129
WH201,5,14/11/2016 18:20:21,14/11/2016 18:20:34,-00008.00,3791152921503,000013
WH201,2,14/11/2016 18:20:38,14/11/2016 18:22:06,-00051.00,3791149831717,000088
WH201,5,14/11/2016 18:20:49,14/11/2016 18:21:29,-00040.00,3791152911501,000040
WH201,7,14/11/2016 18:20:50,14/11/2016 18:21:02,-00003.00,3791149811115,000012
WH201,4,14/11/2016 18:21:07,14/11/2016 18:22:07,-00027.00,3791152951001,000060
WH201,1,14/11/2016 18:21:18,14/11/2016 18:22:32,-00027.00,3791146741130,000074
WH201,8,14/11/2016 18:21:46,14/11/2016 18:22:03,-00009.00,3791149831010,000017
WH201,3,14/11/2016 18:21:51,14/11/2016 18:22:40,-00045.00,3791152931701,000049
WH201,4,14/11/2016 18:22:08,14/11/2016 18:26:12,-00068.00,3791152951001,000244
WH201,5,14/11/2016 18:22:14,14/11/2016 18:22:55,-00050.00,3791149831014,000041
WH201,3,14/11/2016 18:22:40,14/11/2016 18:22:55,-00011.00,3791152931701,000015
WH201,7,14/11/2016 18:23:03,14/11/2016 18:23:20,-00007.00,3791149801517,000017
WH201,3,14/11/2016 18:23:05,14/11/2016 18:24:50,-00052.00,3791143641646,000105
WH201,1,14/11/2016 18:23:24,14/11/2016 18:24:03,-00032.00,3791149861710,000039
WH201,5,14/11/2016 18:23:28,14/11/2016 18:23:52,-00019.00,3791143621261,000024
WH201,7,14/11/2016 18:23:31,14/11/2016 18:23:48,-00010.00,3791146741701,000017
WH201,6,14/11/2016 18:23:44,14/11/2016 18:24:28,-00055.00,3791152911501,000044
WH201,7,14/11/2016 18:23:53,14/11/2016 18:24:08,-00008.00,3791146741701,000015
WH201,1,14/11/2016 18:24:18,14/11/2016 18:25:10,-00019.00,3791152901702,000052
WH201,7,14/11/2016 18:24:20,14/11/2016 18:25:07,-00025.00,3791146701025,000047
WH201,5,14/11/2016 18:24:28,14/11/2016 18:25:36,-00035.00,3791146741701,000068
WH201,2,14/11/2016 18:24:39,14/11/2016 18:26:49,-00067.00,3791143631045,000130
WH201,6,14/11/2016 18:25:11,14/11/2016 18:27:52,-00096.00,3791149851118,000161
WH201,5,14/11/2016 18:25:51,14/11/2016 18:26:02,-00006.00,3791152911501,000011
WH201,7,14/11/2016 18:25:56,14/11/2016 18:27:12,-00063.00,3791146701333,000076
WH201,3,14/11/2016 18:26:03,14/11/2016 18:26:47,-00033.00,3791143611045,000044
WH201,8,14/11/2016 18:26:09,14/11/2016 18:26:22,-00002.00,3791149851121,000013
WH201,5,14/11/2016 18:26:16,14/11/2016 18:26:28,-00013.00,3791146701025,000012
WH201,1,14/11/2016 18:26:39,14/11/2016 18:26:52,-00006.00,3791149801414,000013
WH201,5,14/11/2016 18:26:41,14/11/2016 18:27:27,-00032.00,3791152961005,000046
WH201,8,14/11/2016 18:26:49,14/11/2016 18:27:19,-00009.00,3791152901102,000030
WH201,1,14/11/2016 18:26:53,14/11/2016 18:27:22,-00019.00,3791149801414,000029
WH201,4,14/11/2016 18:26:59,14/11/2016 18:28:41,-00062.00,3791152961201,000102
WH201,3,14/11/2016 18:27:22,14/11/2016 18:28:23,-00043.00,3791149861710,000061
WH201,1,14/11/2016 18:27:30,14/11/2016 18:27:43,-00011.00,3791149801414,000013
WH201,2,14/11/2016 18:27:36,14/11/2016 18:28:44,-00020.00,3791146741237,000068
WH201,5,14/11/2016 18:28:09,14/11/2016 18:28:26,-00017.00,3791149801520,000017
WH201,6,14/11/2016 18:28:20,14/11/2016 18:28:58,-00055.00,3791146761330,000038
WH201,3,14/11/2016 18:28:29,14/11/2016 18:28:59,-00022.00,3791152941403,000030
WH201,2,14/11/2016 18:28:51,14/11/2016 18:29:34,-00018.00,3791149861112,000043
WH201,4,14/11/2016 18:28:55,14/11/2016 18:29:39,-00020.00,3791152961201,000044
WH201,5,14/11/2016 18:29:04,14/11/2016 18:29:59,-00039.00,3791149861609,000055
WH201,6,14/11/2016 18:29:05,14/11/2016 18:29:27,-00018.00,3791143621264,000022
WH201,3,14/11/2016 18:29:16,14/11/2016 18:30:44,-00077.00,3791149801520,000088
WH201,4,14/11/2016 18:29:47,14/11/2016 18:29:57,-00003.00,3791152961201,000010
WH201,6,14/11/2016 18:29:49,14/11/2016 18:30:13,-00010.00,3791146701333,000024
WH201,7,14/11/2016 18:29:53,14/11/2016 18:30:01,-00005.00,3791149861203,000008
WH201,4,14/11/2016 18:29:58,14/11/2016 18:30:12,-00008.00,3791152961201,000014
WH201,2,14/11/2016 18:30:06,14/11/2016 18:31:14,-00037.00,3791152941403,000068
WH201,5,14/11/2016 18:30:10,14/11/2016 18:32:42,-00081.00,3791146761329,000152
WH201,4,14/11/2016 18:30:20,14/11/2016 18:31:13,-00020.00,3791149861112,000053
WH201,7,14/11/2016 18:30:32,14/11/2016 18:32:18,-00072.00,3791149801716,000106
WH201,1,14/11/2016 18:30:59,14/11/2016 18:32:38,-00028.00,3791146741237,000099
WH201,4,14/11/2016 18:31:35,14/11/2016 18:33:10,-00039.00,3791143621038,000095
WH201,6,14/11/2016 18:31:48,14/11/2016 18:32:16,-00009.00,3791146741130,000028
WH201,6,14/11/2016 18:32:24,14/11/2016 18:32:58,-00053.00,3791149811621,000034
WH201,7,14/11/2016 18:32:29,14/11/2016 18:33:13,-00019.00,3791152951006,000044
WH201,3,14/11/2016 18:32:40,14/11/2016 18:33:22,-00010.00,3791146741704,000042
WH201,2,14/11/2016 18:32:42,14/11/2016 18:32:58,-00016.00,3791152921503,000016
WH201,5,14/11/2016 18:32:55,14/11/2016 18:33:40,-00018.00,3791146741130,000045
WH201,6,14/11/2016 18:33:10,14/11/2016 18:34:53,-00087.00,3791146741532,000103
WH201,4,14/11/2016 18:33:13,14/11/2016 18:33:40,-00014.00,3791143621038,000027
WH201,2,14/11/2016 18:33:14,14/11/2016 18:34:26,-00021.00,3791149811409,000072
WH201,2,14/11/2016 18:34:36,14/11/2016 18:34:52,-00008.00,3791149811409,000016
WH201,3,14/11/2016 18:34:57,14/11/2016 18:35:32,-00010.00,3791143621038,000035
